Amount,Hour,Frequency,Receiver_Known,Deviation,Location_New,Transactions_Last_1min,Class
106806,15,1,1,100.0,1,1,0
189831,11,2,1,100.0,0,2,0
91107,21,3,0,91.107,0,3,0
66508,7,1,1,66.508,1,1,0
139407,17,3,1,100.0,1,3,0
56598,14,1,0,56.598000000000006,0,1,0
80177,7,2,1,80.17699999999999,1,2,0
28068,6,3,0,28.067999999999998,1,3,0
54241,10,3,1,54.24099999999999,0,3,0
165150,17,0,0,100.0,0,0,0
167044,17,5,1,100.0,1,5,1
147509,18,1,0,100.0,0,1,1
58394,0,0,0,58.394,0,0,0
60624,8,1,1,60.624,0,1,0
3745,10,2,1,3.7449999999999997,1,2,0
30419,23,3,1,30.419,1,3,0
4311,15,1,1,4.311,1,1,0
170999,11,1,1,100.0,0,1,0
50948,10,3,1,50.94800000000001,1,3,0
117507,22,0,0,100.0,1,0,0
61059,18,0,0,61.059,1,0,0
172772,5,0,1,100.0,0,0,0
6645,4,3,1,6.645,1,3,0
116469,2,3,0,100.0,1,3,1
30836,22,0,1,30.836000000000002,1,0,0
3451,13,1,0,3.451,1,1,0
24558,7,5,1,24.558,0,5,0
14302,22,0,1,14.302000000000001,0,0,0
111873,12,0,0,100.0,0,0,0
30140,20,1,1,30.14,1,1,0
111275,14,1,0,100.0,1,1,0
56744,1,5,0,56.74400000000001,0,5,1
137055,21,4,0,100.0,1,4,0
76780,20,1,1,76.78,0,1,0
115873,18,3,1,100.0,0,3,0
42822,7,4,1,42.821999999999996,0,4,1
130303,11,0,1,100.0,1,0,1
112265,19,2,1,100.0,0,2,0
12833,19,1,0,12.833,0,1,0
14082,12,1,0,14.082,0,1,0
45029,5,2,1,45.029,0,2,0
185760,14,4,1,100.0,1,4,0
82298,16,0,0,82.298,0,0,0
159962,10,0,0,100.0,1,0,0
35511,9,3,0,35.510999999999996,1,3,0
23408,17,3,1,23.408,1,3,0
104858,1,4,1,100.0,0,4,0
106959,2,2,1,100.0,0,2,0
708,1,3,0,0.7080000000000001,0,3,0
24440,6,1,0,24.44,1,1,0
84586,11,3,1,84.586,1,3,0
157613,1,1,0,100.0,1,1,1
42398,3,1,0,42.398,0,1,0
40213,3,2,1,40.213,0,2,0
146311,18,1,0,100.0,1,1,1
448,10,1,0,0.44799999999999995,0,1,0
25273,20,3,1,25.273,1,3,0
138931,13,3,1,100.0,0,3,0
7356,22,1,1,7.356,0,1,0
125557,19,0,1,100.0,1,0,0
92609,7,0,1,92.609,0,0,0
99160,1,0,1,99.16,1,0,0
16203,10,2,1,16.203,1,2,0
47960,5,0,1,47.96,1,0,0
63026,5,1,1,63.026,1,1,0
69587,7,3,0,69.587,0,3,0
191766,17,5,1,100.0,1,5,1
50476,19,3,0,50.476,1,3,0
115498,1,1,1,100.0,0,1,0
21336,0,2,0,21.336,1,2,0
40502,9,0,1,40.502,0,0,0
160729,6,1,0,100.0,0,1,0
114425,3,4,0,100.0,1,4,0
93253,7,5,1,93.253,0,5,1
174367,9,3,1,100.0,0,3,0
31779,6,3,1,31.779000000000003,1,3,0
193172,18,3,0,100.0,0,3,0
173638,16,2,0,100.0,1,2,0
64638,8,0,1,64.63799999999999,0,0,0
116088,16,3,0,100.0,1,3,0
28236,5,2,1,28.236,1,2,0
89709,16,1,0,89.709,0,1,0
36209,10,0,1,36.209,1,0,0
59389,9,1,0,59.389,1,1,0
170528,0,3,1,100.0,1,3,0
46000,2,2,1,46.0,1,2,0
113736,9,3,1,100.0,0,3,0
6520,19,0,1,6.52,1,0,0
105205,11,0,0,100.0,0,0,0
7229,5,0,1,7.228999999999999,0,0,0
100764,6,2,1,100.0,0,2,0
5753,22,5,1,5.753,0,5,0
148252,12,3,1,100.0,1,3,0
22797,18,2,1,22.797,0,2,0
83967,15,1,1,83.967,0,1,0
90382,20,3,1,90.38199999999999,1,3,0
88280,3,0,1,88.28,1,0,0
43425,2,2,0,43.425000000000004,0,2,0
110323,0,2,1,100.0,1,2,0
96406,13,2,0,96.406,1,2,0
93756,3,2,1,93.756,1,2,0
58813,8,0,0,58.813,0,0,0
169750,17,3,1,100.0,1,3,0
115180,0,1,0,100.0,1,1,0
110882,0,3,0,100.0,1,3,1
4003,16,2,0,4.003,1,2,0
107621,20,3,1,100.0,1,3,0
19469,3,3,1,19.469,0,3,0
67303,1,2,1,67.303,0,2,0
94532,23,3,0,94.53200000000001,0,3,0
142472,8,3,1,100.0,1,3,0
116268,12,3,0,100.0,0,3,0
84606,7,3,0,84.60600000000001,1,3,0
45195,22,0,0,45.195,0,0,0
142554,9,0,1,100.0,0,0,0
145794,17,0,1,100.0,0,0,0
12954,14,1,1,12.953999999999999,0,1,0
42303,6,0,0,42.303000000000004,1,0,0
195687,18,5,1,100.0,1,5,0
6987,15,3,0,6.987,1,3,0
66012,0,4,1,66.012,1,4,0
85070,7,2,1,85.07000000000001,0,2,0
46747,21,2,1,46.747,0,2,0
197703,13,3,0,100.0,0,3,0
135139,22,4,1,100.0,1,4,0
1054,9,1,1,1.054,1,1,0
116355,10,3,1,100.0,0,3,0
116654,2,1,1,100.0,0,1,1
193294,4,3,1,100.0,0,3,1
147747,15,3,1,100.0,0,3,0
11684,16,2,1,11.684,0,2,0
45905,22,0,1,45.905,1,0,0
195271,23,3,1,100.0,1,3,0
12909,10,2,0,12.909,1,2,0
132508,1,4,0,100.0,0,4,0
58331,12,1,0,58.331,1,1,0
171674,0,4,0,100.0,0,4,0
72734,10,1,1,72.734,1,1,0
106139,0,3,0,100.0,1,3,0
39421,13,3,1,39.421,1,3,0
149373,12,4,0,100.0,0,4,0
177000,1,4,0,100.0,0,4,0
14809,2,0,1,14.809,1,0,0
66678,13,0,0,66.678,1,0,0
143938,23,2,1,100.0,0,2,0
68830,4,0,0,68.83,0,0,0
147180,6,0,1,100.0,1,0,0
20390,9,2,1,20.39,0,2,0
33592,13,1,0,33.592,1,1,0
163696,15,3,1,100.0,1,3,0
67373,5,2,0,67.373,1,2,0
34547,15,0,0,34.547,1,0,0
15575,5,3,1,15.575,0,3,0
49426,7,0,1,49.425999999999995,1,0,0
169026,18,3,1,100.0,0,3,0
44709,1,3,1,44.708999999999996,1,3,0
106419,9,1,1,100.0,0,1,0
95768,4,1,1,95.768,1,1,0
121042,20,5,0,100.0,0,5,0
109867,18,0,0,100.0,0,0,0
38530,2,0,0,38.53,1,0,0
35661,23,4,1,35.661,0,4,0
1446,23,0,1,1.4460000000000002,0,0,0
56533,17,0,0,56.533,1,0,0
101686,12,0,0,100.0,0,0,0
171647,5,2,1,100.0,0,2,0
112486,13,0,0,100.0,1,0,0
7066,11,0,0,7.066,1,0,0
106579,19,2,1,100.0,0,2,0
47177,9,2,1,47.177,0,2,0
43343,13,1,0,43.342999999999996,0,1,0
82248,3,5,1,82.248,0,5,1
189262,15,0,0,100.0,0,0,0
6291,10,0,0,6.2909999999999995,0,0,0
153987,21,5,1,100.0,0,5,0
159032,12,3,0,100.0,1,3,1
38145,8,0,0,38.145,0,0,0
54974,22,1,0,54.974000000000004,0,1,0
35759,16,0,1,35.759,1,0,0
11202,6,2,0,11.202,1,2,0
163647,10,5,1,100.0,1,5,0
9534,2,1,0,9.533999999999999,1,1,0
102995,10,1,0,100.0,0,1,0
40457,13,3,0,40.457,1,3,0
53865,0,0,0,53.864999999999995,0,0,1
15254,11,1,0,15.254000000000001,1,1,0
48781,1,1,1,48.781,1,1,0
175053,16,3,1,100.0,0,3,0
123648,12,2,0,100.0,0,2,0
20741,13,5,1,20.741,1,5,0
34060,9,0,0,34.06,0,0,0
48893,1,0,0,48.893,0,0,0
137543,16,2,0,100.0,0,2,1
29793,17,3,1,29.792999999999996,1,3,0
81771,13,3,1,81.771,0,3,0
59439,0,0,0,59.439,1,0,0
50328,16,0,1,50.327999999999996,1,0,0
183882,0,0,1,100.0,1,0,1
30969,1,1,1,30.969,0,1,0
3049,1,3,0,3.049,1,3,0
76048,8,3,0,76.048,0,3,0
193491,16,0,1,100.0,0,0,0
47645,2,0,0,47.644999999999996,0,0,0
62539,1,1,1,62.539,1,1,0
65250,7,2,1,65.25,0,2,0
39635,19,5,1,39.635,0,5,0
47084,12,3,0,47.083999999999996,1,3,0
116402,14,0,0,100.0,0,0,0
21607,16,3,0,21.607000000000003,0,3,0
40287,0,0,1,40.287,0,0,0
135784,15,2,1,100.0,1,2,0
15773,11,5,1,15.773000000000001,0,5,0
56243,9,5,0,56.242999999999995,0,5,0
158605,14,1,0,100.0,0,1,0
167261,23,4,1,100.0,0,4,0
112712,1,0,1,100.0,1,0,0
22726,14,1,1,22.726,0,1,0
66646,2,3,1,66.646,0,3,0
136703,21,2,1,100.0,0,2,0
13171,21,1,0,13.171,0,1,0
157609,5,3,0,100.0,0,3,1
143967,0,3,1,100.0,0,3,0
40352,18,3,1,40.352,1,3,0
112292,10,2,1,100.0,0,2,0
23315,1,1,0,23.315,1,1,0
113367,23,0,1,100.0,1,0,0
140889,1,1,1,100.0,0,1,0
31951,19,1,1,31.951,1,1,0
84713,17,0,1,84.71300000000001,0,0,0
7946,12,3,1,7.946000000000001,1,3,0
39551,1,2,1,39.550999999999995,0,2,0
185877,4,0,1,100.0,1,0,0
125464,0,0,1,100.0,1,0,0
195096,19,3,0,100.0,1,3,0
54599,21,3,1,54.599,1,3,0
24321,0,1,1,24.321,0,1,0
104080,5,0,1,100.0,1,0,0
39131,6,0,0,39.131,0,0,0
108391,23,3,1,100.0,0,3,0
38059,6,3,1,38.059,1,3,0
93123,5,0,1,93.123,0,0,0
81333,0,0,0,81.333,0,0,0
79941,21,2,1,79.941,0,2,0
6359,13,0,0,6.358999999999999,1,0,0
129250,8,3,0,100.0,0,3,0
28200,10,5,1,28.199999999999996,1,5,0
118827,1,2,0,100.0,0,2,0
146757,21,3,0,100.0,0,3,0
186681,1,3,1,100.0,0,3,0
139613,8,0,1,100.0,1,0,0
116149,8,0,1,100.0,1,0,0
85386,10,2,1,85.386,1,2,0
3541,21,1,1,3.5409999999999995,0,1,0
70836,10,1,0,70.836,1,1,0
27423,2,1,1,27.423,0,1,0
193368,6,3,1,100.0,0,3,1
192348,7,4,1,100.0,0,4,0
22286,23,3,0,22.286,1,3,0
65375,17,0,0,65.375,0,0,0
85343,5,1,0,85.343,1,1,0
2038,15,3,0,2.038,1,3,0
92450,4,0,1,92.45,0,0,0
49467,22,0,0,49.467,0,0,0
169874,5,1,1,100.0,1,1,0
36151,2,1,1,36.150999999999996,1,1,0
760,20,1,0,0.76,1,1,0
157940,9,1,1,100.0,0,1,0
18446,9,1,0,18.446,0,1,0
33167,4,4,1,33.167,1,4,0
86439,12,1,1,86.439,1,1,0
78232,2,0,0,78.232,0,0,0
49305,11,0,1,49.305,0,0,0
6318,13,3,0,6.318,0,3,0
170965,21,3,1,100.0,1,3,1
86717,18,0,1,86.717,1,0,1
190227,21,2,1,100.0,1,2,0
18972,17,5,1,18.972,0,5,0
116355,15,3,0,100.0,0,3,0
25656,3,5,1,25.656000000000002,0,5,0
79627,9,3,0,79.62700000000001,0,3,0
48267,2,0,0,48.266999999999996,1,0,0
27009,8,4,1,27.009,0,4,0
104309,7,3,0,100.0,0,3,0
187065,12,2,1,100.0,0,2,0
53887,12,4,1,53.88699999999999,1,4,0
53965,10,3,0,53.964999999999996,1,3,0
197638,21,1,0,100.0,0,1,1
57491,7,3,1,57.491,1,3,0
186739,7,1,1,100.0,1,1,0
39725,6,2,1,39.725,1,2,0
45417,21,1,0,45.417,0,1,0
177487,10,1,1,100.0,0,1,0
38094,11,1,0,38.094,1,1,0
91266,18,1,1,91.266,0,1,0
116886,16,0,1,100.0,0,0,0
100214,0,0,1,100.0,0,0,0
175114,9,1,1,100.0,0,1,0
95502,6,0,1,95.502,0,0,0
52282,22,0,1,52.282,0,0,0
18471,17,1,1,18.471,0,1,0
11235,17,1,0,11.235000000000001,0,1,0
105694,12,1,1,100.0,1,1,0
8335,15,4,1,8.334999999999999,1,4,1
160284,0,4,1,100.0,1,4,0
20546,12,1,1,20.546,0,1,0
13846,3,2,1,13.846,1,2,0
63688,20,3,1,63.688,0,3,0
20710,12,3,0,20.71,1,3,0
69492,17,1,1,69.492,0,1,0
112177,11,3,1,100.0,0,3,0
177250,9,3,0,100.0,0,3,0
69122,16,2,1,69.122,0,2,0
126302,10,4,0,100.0,1,4,1
64202,12,1,1,64.202,1,1,0
187930,0,0,0,100.0,1,0,1
1376,15,0,1,1.376,0,0,0
16033,21,1,1,16.033,0,1,0
21705,3,3,0,21.705,1,3,0
129045,13,2,1,100.0,1,2,0
48335,19,4,1,48.335,1,4,0
44038,19,5,1,44.038,0,5,0
168263,18,5,0,100.0,0,5,1
88324,4,3,1,88.324,0,3,0
56755,21,2,0,56.755,0,2,0
8245,21,3,1,8.245,0,3,0
36164,0,4,0,36.164,0,4,0
51622,19,1,1,51.622,1,1,0
23274,11,3,1,23.274,1,3,0
9636,9,5,1,9.636,1,5,0
151307,13,5,1,100.0,0,5,0
141203,4,5,0,100.0,0,5,0
112194,7,1,1,100.0,1,1,0
24577,22,3,1,24.576999999999998,1,3,0
166556,4,1,1,100.0,1,1,0
3309,8,1,0,3.309,0,1,0
34115,20,0,0,34.115,0,0,0
65157,0,0,1,65.157,1,0,0
1150,7,0,1,1.15,1,0,0
66463,2,0,1,66.46300000000001,1,0,0
39126,21,1,1,39.126,0,1,0
85259,17,4,1,85.259,1,4,0
122124,10,5,1,100.0,0,5,1
113652,0,2,0,100.0,1,2,1
81010,14,1,1,81.01,1,1,0
92411,15,5,0,92.411,1,5,0
106158,23,3,0,100.0,0,3,0
16394,5,1,1,16.394000000000002,0,1,0
188635,19,0,1,100.0,0,0,0
39824,23,3,1,39.824,1,3,0
52284,17,2,0,52.284,1,2,0
155717,8,1,0,100.0,0,1,0
113960,13,3,1,100.0,0,3,0
140549,11,2,1,100.0,1,2,0
139629,2,3,0,100.0,0,3,1
108205,16,1,1,100.0,1,1,0
60927,22,1,1,60.927,0,1,0
55661,4,3,0,55.661,1,3,0
166003,20,4,1,100.0,1,4,1
113077,18,0,0,100.0,0,0,0
167312,3,0,1,100.0,0,0,0
160031,0,0,1,100.0,0,0,0
184632,20,5,0,100.0,0,5,0
59810,20,1,0,59.809999999999995,1,1,0
79680,18,1,0,79.67999999999999,1,1,0
91522,21,3,1,91.522,1,3,0
12975,13,3,1,12.975,1,3,0
71034,9,0,0,71.03399999999999,0,0,0
44118,22,1,1,44.118,1,1,0
180821,18,0,1,100.0,1,0,1
99691,21,1,1,99.691,0,1,0
32530,17,2,1,32.53,1,2,0
70293,13,1,1,70.293,1,1,0
134680,8,1,1,100.0,0,1,0
109774,13,3,1,100.0,1,3,0
44944,12,4,1,44.944,1,4,0
143920,15,0,0,100.0,0,0,0
30259,20,2,0,30.259000000000004,1,2,0
154887,6,1,1,100.0,0,1,1
198345,20,1,0,100.0,1,1,1
100649,21,3,0,100.0,1,3,1
64487,12,0,0,64.48700000000001,1,0,0
64549,7,2,0,64.549,0,2,0
1398,9,4,0,1.398,1,4,0
170928,8,2,0,100.0,0,2,0
192373,2,5,0,100.0,1,5,0
75914,12,3,0,75.914,0,3,0
23763,14,2,1,23.763,1,2,0
136562,15,4,1,100.0,0,4,0
161456,5,1,0,100.0,0,1,0
169870,21,0,1,100.0,0,0,0
151064,18,2,0,100.0,0,2,0
199658,13,2,0,100.0,0,2,0
72641,19,0,1,72.641,0,0,0
141198,15,3,1,100.0,0,3,0
74927,21,3,0,74.92699999999999,1,3,0
79341,18,1,0,79.341,0,1,0
36869,17,0,1,36.869,1,0,0
8854,19,0,0,8.854,0,0,0
112004,18,4,0,100.0,1,4,0
31261,5,1,1,31.261,1,1,0
30305,1,3,0,30.305,0,3,0
13850,13,0,1,13.850000000000001,1,0,0
5211,4,2,0,5.210999999999999,1,2,0
123320,22,0,1,100.0,0,0,0
7503,15,1,0,7.503,1,1,0
34724,17,1,1,34.724,0,1,0
18596,22,1,0,18.596,1,1,0
82167,20,3,1,82.167,1,3,0
90012,5,1,1,90.012,0,1,0
67086,15,2,1,67.086,0,2,0
55808,0,3,1,55.808,1,3,0
2117,20,4,1,2.117,0,4,0
49914,8,0,0,49.913999999999994,1,0,0
7589,14,2,1,7.5889999999999995,0,2,0
56400,11,0,1,56.39999999999999,0,0,0
51182,13,3,1,51.182,1,3,0
109064,18,1,1,100.0,1,1,0
858,4,1,0,0.8580000000000001,0,1,0
96304,2,1,1,96.304,1,1,0
178721,20,2,1,100.0,1,2,0
195651,21,1,1,100.0,0,1,0
21316,15,3,0,21.316,0,3,0
27796,11,3,1,27.796,0,3,0
50645,9,4,1,50.644999999999996,1,4,0
27689,13,1,0,27.689000000000004,0,1,0
169964,7,2,1,100.0,0,2,0
92022,21,3,1,92.022,1,3,1
113877,19,0,1,100.0,0,0,0
164634,3,0,0,100.0,0,0,1
60732,16,2,1,60.732,0,2,0
5860,0,0,1,5.86,1,0,0
52569,9,4,1,52.569,0,4,0
141066,15,3,1,100.0,1,3,0
176398,19,4,1,100.0,1,4,1
132174,17,2,0,100.0,0,2,0
83447,9,1,0,83.447,0,1,0
41169,7,1,1,41.169,0,1,0
57078,8,5,1,57.077999999999996,0,5,1
163427,13,3,1,100.0,0,3,0
113365,19,0,0,100.0,1,0,1
142772,5,3,0,100.0,0,3,1
105058,23,1,1,100.0,0,1,0
64633,22,0,1,64.633,1,0,0
57595,16,2,0,57.595,0,2,0
186778,17,4,1,100.0,0,4,0
5205,2,2,1,5.205,0,2,0
101481,10,2,1,100.0,1,2,0
123224,8,4,0,100.0,1,4,1
118129,5,0,1,100.0,0,0,0
87905,22,3,1,87.905,0,3,0
118464,11,0,1,100.0,0,0,0
61489,21,5,0,61.489000000000004,0,5,1
41970,22,0,1,41.97,1,0,0
1402,15,0,1,1.402,1,0,0
43484,12,3,0,43.484,1,3,0
98996,7,0,0,98.996,1,0,0
182723,21,1,1,100.0,1,1,0
133026,17,4,0,100.0,1,4,0
27542,11,5,0,27.542,0,5,1
49459,9,0,1,49.458999999999996,1,0,0
198321,10,1,1,100.0,1,1,0
72449,12,2,1,72.449,0,2,0
98062,12,0,1,98.06200000000001,0,0,0
74262,19,3,0,74.262,1,3,0
137083,3,4,0,100.0,1,4,0
10772,9,1,0,10.772,1,1,0
156086,7,1,1,100.0,1,1,1
116524,18,3,1,100.0,1,3,0
126292,10,2,1,100.0,0,2,0
112913,5,1,1,100.0,1,1,0
13726,11,2,0,13.725999999999999,0,2,0
42710,20,2,1,42.71,1,2,0
81690,8,1,0,81.69,1,1,0
95871,7,2,1,95.871,1,2,0
29442,23,5,1,29.442,0,5,0
90839,8,1,1,90.839,1,1,0
134474,11,1,1,100.0,1,1,1
130143,8,1,0,100.0,0,1,0
38228,2,0,0,38.228,1,0,0
47897,19,1,1,47.897,0,1,0
20675,5,1,0,20.674999999999997,0,1,0
5196,14,3,0,5.196,0,3,0
29537,11,3,0,29.537000000000003,0,3,0
190379,11,5,1,100.0,0,5,1
128173,22,0,1,100.0,0,0,0
65076,13,3,0,65.076,1,3,0
57129,17,2,0,57.129,1,2,0
75783,19,1,1,75.783,1,1,0
60461,2,3,1,60.461,0,3,0
102792,23,2,1,100.0,1,2,0
19469,3,2,1,19.469,1,2,0
27967,18,0,1,27.967,0,0,0
169130,21,5,1,100.0,0,5,0
198302,13,2,0,100.0,0,2,0
85063,0,0,1,85.063,0,0,0
5245,20,4,1,5.244999999999999,0,4,0
155579,0,3,0,100.0,0,3,1
20774,1,0,0,20.774,1,0,0
18886,1,4,0,18.886,1,4,0
52729,20,2,1,52.729000000000006,0,2,0
164942,13,0,0,100.0,1,0,1
160833,18,2,1,100.0,0,2,0
60267,22,5,1,60.267,0,5,0
124259,15,0,1,100.0,0,0,0
187542,16,0,0,100.0,1,0,1
183766,16,3,1,100.0,0,3,1
103733,20,1,1,100.0,0,1,0
28167,22,1,1,28.166999999999998,1,1,0
26183,14,0,0,26.183,1,0,0
85240,0,4,1,85.24000000000001,0,4,1
64395,8,1,1,64.395,0,1,0
6955,10,2,1,6.955,1,2,0
161167,3,1,1,100.0,1,1,0
18458,12,1,1,18.458,1,1,0
21105,14,0,0,21.105,1,0,0
151391,18,1,0,100.0,0,1,0
91094,2,3,1,91.094,1,3,0
134549,21,2,0,100.0,0,2,0
110420,11,0,0,100.0,1,0,1
63280,4,3,1,63.28,0,3,0
18714,21,0,1,18.714,0,0,0
16553,13,1,0,16.553,1,1,0
194183,6,0,0,100.0,0,0,1
175266,11,4,1,100.0,1,4,1
35600,6,5,0,35.6,1,5,1
182493,20,1,1,100.0,0,1,0
158371,13,5,0,100.0,0,5,1
35430,13,2,1,35.43,1,2,0
37734,3,1,0,37.734,1,1,0
25832,2,0,0,25.832,0,0,0
90549,17,1,1,90.549,0,1,0
168426,21,2,0,100.0,0,2,0
182125,1,4,0,100.0,0,4,1
188395,5,2,1,100.0,1,2,0
59957,21,2,1,59.95700000000001,0,2,0
82548,11,1,1,82.548,1,1,0
19057,6,3,0,19.057,0,3,0
166116,10,0,1,100.0,1,0,0
75247,23,5,0,75.247,0,5,0
124253,5,0,1,100.0,0,0,0
34705,20,2,0,34.705000000000005,0,2,0
185022,14,3,1,100.0,0,3,0
21095,5,3,1,21.095,1,3,0
50297,17,3,1,50.297000000000004,1,3,0
38639,16,4,1,38.639,0,4,0
157591,10,1,1,100.0,1,1,0
10927,8,3,0,10.927000000000001,1,3,0
118314,22,2,1,100.0,0,2,0
91668,20,4,1,91.668,1,4,1
180509,7,1,1,100.0,1,1,1
135199,8,3,1,100.0,0,3,0
36382,1,1,1,36.382,1,1,0
7275,18,0,0,7.2749999999999995,1,0,1
20795,15,3,1,20.794999999999998,0,3,0
58046,2,4,0,58.046,1,4,0
50017,17,1,0,50.017,1,1,0
67749,0,1,1,67.74900000000001,0,1,0
157111,5,4,1,100.0,0,4,0
14039,11,0,1,14.038999999999998,1,0,0
605,17,2,1,0.605,0,2,0
92379,3,1,1,92.379,1,1,0
185396,21,1,0,100.0,0,1,0
89382,18,3,0,89.38199999999999,0,3,0
97914,20,2,1,97.914,0,2,0
109701,17,1,1,100.0,0,1,0
79120,5,5,0,79.12,1,5,1
44933,17,5,1,44.933,1,5,1
4505,22,1,1,4.505,1,1,0
11048,2,3,0,11.048,1,3,0
170084,13,4,0,100.0,0,4,0
44307,8,4,1,44.307,0,4,1
106146,4,1,0,100.0,1,1,0
97448,1,3,1,97.44800000000001,1,3,0
74602,17,0,0,74.602,0,0,0
102726,0,3,1,100.0,0,3,0
177409,1,4,1,100.0,0,4,1
59532,14,5,0,59.532,1,5,0
51257,18,3,1,51.257,1,3,0
189620,20,1,1,100.0,0,1,0
66633,8,3,0,66.633,1,3,0
47976,18,2,0,47.976,1,2,0
64072,21,0,0,64.072,1,0,1
32177,8,0,1,32.177,0,0,0
28505,6,5,1,28.505000000000003,0,5,0
115234,22,1,1,100.0,1,1,0
31169,8,1,1,31.169000000000004,1,1,0
179636,6,0,1,100.0,0,0,0
10129,15,0,1,10.129000000000001,0,0,0
165647,15,0,1,100.0,0,0,0
116767,7,0,1,100.0,0,0,0
146538,16,2,1,100.0,1,2,0
66515,12,2,1,66.515,1,2,0
13305,23,2,1,13.305,0,2,0
77283,4,4,0,77.283,1,4,0
9595,23,4,1,9.594999999999999,1,4,1
65698,9,0,0,65.69800000000001,1,0,0
187843,8,2,0,100.0,0,2,0
38297,9,3,1,38.297,1,3,0
41473,12,3,1,41.473,0,3,0
2134,15,1,0,2.1340000000000003,1,1,0
54224,3,1,0,54.224000000000004,1,1,0
82511,2,0,1,82.511,1,0,0
129809,10,5,0,100.0,0,5,1
67657,16,5,0,67.657,0,5,1
53973,19,2,0,53.973000000000006,1,2,0
67234,8,0,1,67.23400000000001,1,0,0
179029,0,0,0,100.0,0,0,1
20274,0,1,1,20.274,1,1,0
106207,5,1,1,100.0,0,1,0
35359,18,3,1,35.359,0,3,0
35646,14,0,1,35.646,1,0,0
68869,2,2,1,68.869,1,2,0
24594,2,2,0,24.593999999999998,1,2,1
58094,4,1,0,58.094,0,1,0
105494,19,4,1,100.0,1,4,1
61219,22,0,0,61.219,1,0,0
121890,9,1,0,100.0,0,1,0
88820,14,1,0,88.82,1,1,0
94323,22,0,0,94.32300000000001,0,0,0
34781,6,3,1,34.781,1,3,0
136021,16,1,1,100.0,1,1,0
88391,23,2,1,88.39099999999999,0,2,1
62771,6,0,1,62.771,1,0,0
74564,20,3,1,74.564,0,3,0
63418,7,2,0,63.418,1,2,0
27664,3,1,1,27.664,0,1,0
40087,23,2,1,40.087,0,2,0
158944,2,0,0,100.0,1,0,0
47654,11,4,0,47.654,1,4,1
94923,11,1,1,94.923,1,1,0
87303,20,0,1,87.303,0,0,0
125286,1,2,1,100.0,0,2,0
19985,16,2,1,19.985,0,2,0
105932,12,2,1,100.0,1,2,0
66227,16,0,0,66.227,1,0,0
115610,2,2,1,100.0,1,2,0
62755,2,0,1,62.755,0,0,0
105923,4,1,1,100.0,1,1,0
166117,18,1,0,100.0,0,1,0
110756,19,3,1,100.0,1,3,0
33341,5,0,1,33.341,0,0,0
8049,20,2,0,8.049000000000001,1,2,0
126697,7,3,1,100.0,1,3,0
8217,21,0,0,8.217,0,0,0
116991,7,0,1,100.0,1,0,0
22591,10,2,1,22.591,1,2,0
5682,5,2,1,5.682,0,2,0
140428,14,3,1,100.0,1,3,1
94355,10,0,1,94.355,1,0,0
196113,7,4,1,100.0,0,4,0
124865,15,5,0,100.0,1,5,0
102991,2,1,1,100.0,1,1,0
94696,21,1,1,94.696,1,1,0
121340,1,1,1,100.0,0,1,0
34575,14,3,1,34.575,0,3,0
46576,0,1,1,46.576,0,1,0
7073,4,0,0,7.073,0,0,0
192353,20,4,1,100.0,0,4,0
67653,13,3,1,67.65299999999999,1,3,0
13653,7,3,1,13.653,1,3,0
163506,7,0,0,100.0,0,0,0
3091,1,0,1,3.091,1,0,0
38721,15,2,1,38.721,0,2,0
8968,20,2,0,8.968,0,2,0
61724,14,3,0,61.724000000000004,1,3,0
115437,4,1,0,100.0,1,1,0
85484,22,1,1,85.48400000000001,0,1,0
190182,5,1,1,100.0,1,1,0
105091,1,0,0,100.0,1,0,0
178974,22,1,0,100.0,0,1,0
94129,9,2,1,94.12899999999999,0,2,0
86103,12,3,1,86.103,0,3,0
51005,21,3,1,51.005,0,3,0
71874,3,3,1,71.87400000000001,0,3,0
75875,5,2,0,75.875,0,2,0
57127,17,0,1,57.126999999999995,0,0,0
83021,19,5,0,83.021,1,5,0
153160,23,5,0,100.0,0,5,0
100255,21,1,0,100.0,0,1,0
119598,7,1,1,100.0,0,1,0
2854,6,2,0,2.854,1,2,0
136126,18,4,1,100.0,1,4,1
7142,6,4,1,7.1419999999999995,0,4,1
186539,10,1,0,100.0,0,1,0
87366,10,3,1,87.366,0,3,0
75779,4,0,0,75.779,0,0,0
56338,3,1,1,56.338,0,1,0
34489,6,2,1,34.489,1,2,0
83278,23,1,1,83.27799999999999,0,1,0
166983,11,5,0,100.0,1,5,0
65994,12,1,1,65.994,0,1,0
78887,23,1,1,78.887,1,1,0
64399,13,4,1,64.399,0,4,0
123972,13,1,1,100.0,0,1,0
54468,11,1,0,54.468,0,1,0
38405,5,0,1,38.405,0,0,0
17678,21,3,1,17.678,0,3,0
2886,20,3,0,2.886,1,3,0
4561,5,5,0,4.561,0,5,0
103728,20,0,1,100.0,0,0,0
37138,1,1,0,37.138,1,1,0
114981,17,0,1,100.0,1,0,0
16711,1,1,1,16.711000000000002,1,1,0
50542,3,1,1,50.542,1,1,0
116105,23,1,0,100.0,1,1,0
92129,3,1,1,92.129,0,1,0
74001,3,5,1,74.00099999999999,1,5,0
136778,15,3,1,100.0,1,3,0
1101,20,1,1,1.101,1,1,0
104910,13,2,1,100.0,0,2,0
